"#","timestamp","dataset","subset","subsubset","run","random","method","model","metric:accuracy","metric:f1_score","metric:runtime","metric:clstime","metric:totaltime","metric:candidates","metric:movelets","error","metric:accuracyTop5","name","key"
2241,-1,"Hurricanes","specific","pressure_3",2,1,"NPOI_3","-",51.4851485149,0.1234763794,13586.281,16439.637,30025.918,0,0,"False",92.5742574257,"NPOI_3-pressure_3--","Hurricanes_r4-specific-2"
2281,-1,"Hurricanes","specific","pressure_3",3,1,"NPOI_3","-",52.5,0.1522609044,14488.113,16696.689,31184.802,0,0,"False",90.5,"NPOI_3-pressure_3--","Hurricanes_r4-specific-3"
2321,-1,"Hurricanes","specific","pressure_3",4,1,"NPOI_3","-",53,0.1553650379,13889.073,17344.087,31233.16,0,0,"False",91.5,"NPOI_3-pressure_3--","Hurricanes_r4-specific-4"
2361,-1,"Hurricanes","specific","pressure_3",5,1,"NPOI_3","-",55.7788944724,0.1374558508,14802.369,16266.872,31069.241,0,0,"False",92.4623115578,"NPOI_3-pressure_3--","Hurricanes_r4-specific-5"
2242,1652204773,"Hurricanes","specific","specific",2,1,"RL","NN",96.5346515179,0.9824999571,8415082,18503.215,8433585.215,2524236,14803,"False",100,"RL-specific-NN","Hurricanes_r4-specific-2"
2243,1652204773,"Hurricanes","specific","specific",2,1,"RL","RF",98.5148514851,0.96,8415082,2365.33,8417447.33,2524236,14803,"False",100,"RL-specific-RF","Hurricanes_r4-specific-2"
2282,1652213287,"Hurricanes","specific","specific",3,1,"RL","NN",97.5000023842,0.9774435759,8468644,19747.832,8488391.832,2533774,15089,"False",100,"RL-specific-NN","Hurricanes_r4-specific-3"
2283,1652213287,"Hurricanes","specific","specific",3,1,"RL","RF",97.5,0.9366666667,8468644,3325.022,8471969.022,2533774,15089,"False",100,"RL-specific-RF","Hurricanes_r4-specific-3"
2322,1652222287,"Hurricanes","specific","specific",4,1,"RL","NN",96.4999973774,0.9649999142,8937819,19477.006,8957296.006,2588605,15345,"False",100,"RL-specific-NN","Hurricanes_r4-specific-4"
2323,1652222287,"Hurricanes","specific","specific",4,1,"RL","RF",98.5,0.9616666667,8937819,2978.71,8940797.71,2588605,15345,"False",99.5,"RL-specific-RF","Hurricanes_r4-specific-4"
2362,1652231195,"Hurricanes","specific","specific",5,1,"RL","NN",94.472360611,0.9447235465,8855360,18390.206,8873750.206,2618590,15420,"False",100,"RL-specific-NN","Hurricanes_r4-specific-5"
2363,1652231195,"Hurricanes","specific","specific",5,1,"RL","RF",96.9849246231,0.93,8855360,2750.875,8858110.875,2618590,15420,"False",100,"RL-specific-RF","Hurricanes_r4-specific-5"
2259,1669697569.39226,"Hurricanes","specific","specific",2,1,"TRF","-",76.2376237624,0.5523307604,4862764.089,4862764.089,4862764.089,0,0,"False",0,"TRF-specific--","Hurricanes_r4-specific-2"
2299,1669702526.47981,"Hurricanes","specific","specific",3,1,"TRF","-",80.4,0.5970285644,4954173.137,4954173.137,4954173.137,0,0,"False",0,"TRF-specific--","Hurricanes_r4-specific-3"
2339,1669707372.40824,"Hurricanes","specific","specific",4,1,"TRF","-",74.4,0.5226250387,4843029.198,4843029.198,4843029.198,0,0,"False",0,"TRF-specific--","Hurricanes_r4-specific-4"
2379,1669712230.57976,"Hurricanes","specific","specific",5,1,"TRF","-",75.1256281407,0.5355808935,4855333.27,4855333.27,4855333.27,0,0,"False",0,"TRF-specific--","Hurricanes_r4-specific-5"
2260,1669762171.94778,"Hurricanes","specific","specific",2,1,"TXGB","-",76.9306930693,0.557416422,22722538.644,22722538.644,22722538.644,0,0,"False",0,"TXGB-specific--","Hurricanes_r4-specific-2"
2300,1669789695.49407,"Hurricanes","specific","specific",3,1,"TXGB","-",80,0.6022319351,27520537.606,27520537.606,27520537.606,0,0,"False",0,"TXGB-specific--","Hurricanes_r4-specific-3"
2340,1669815858.65471,"Hurricanes","specific","specific",4,1,"TXGB","-",75.15,0.5187971508,26160230.961,26160230.961,26160230.961,0,0,"False",0,"TXGB-specific--","Hurricanes_r4-specific-4"
2380,1669837330.14731,"Hurricanes","specific","specific",5,1,"TXGB","-",75.4773869347,0.4796283051,21456309.09,21456309.09,21456309.09,0,0,"False",0,"TXGB-specific--","Hurricanes_r4-specific-5"
2261,1658587555,"Hurricanes","specific","specific",2,1,"U","NN",99.0099012852,0.9950000048,566786,20677.137,587463.137,330354,21204,"False",100,"U-specific-NN","Hurricanes_r4-specific-2"
